competition,date,athlete,round,run,trick_order,trick_name,planned_trick,landed,coach_execution_rating,rag_rating,fail_reason,prev_trick_quality,run_completion_pct,run_score,coach_notes,overall_position_after_round
European Championships,24/10/2026,Mason Hart,Semi-Final,1,14,Truck to Fakie,Truck to Fakie,Yes,9,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,15,Straight Air,Straight Air,Yes,7,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,16,One Hand Table,One Hand Table,Yes,8,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,17,Tailwhip Air,Tailwhip Air,Yes,8,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,18,Backflip Seatgrab,Backflip Seatgrab,Yes,8,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,19,360 Table,360 Table,Yes,9,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,20,Tuck No Hander,Tuck No Hander,Yes,8,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,21,Cash Roll Attempt,Cash Roll Attempt,No,0,Red,Too much front wheel drop,Moderate,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,22,Flair Whip Attempt,Flair Whip Attempt,No,0,Red,Insufficient height,Moderate,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,23,Double Barspin Attempt,Double Barspin Attempt,Yes,8,Green,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,24,Invert,Invert,Yes,6,Amber,,Good,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,1,25,Opposite Flair Attempt,Opposite Flair Attempt,No,0,Red,Cased landing,Moderate,88,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,1,Backflip,Backflip,Yes,9,Green,,N/A,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,2,Tailwhip,Tailwhip,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,3,360,360,Yes,7,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,4,Superman Seatgrab,Superman Seatgrab,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,5,Truck Driver,Truck Driver,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,6,Flair,Flair,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,7,Tabletop Air,Tabletop Air,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,8,Barspin,Barspin,Yes,7,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,9,Turn Down,Turn Down,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,10,X-Up Air,X-Up Air,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,11,No Hander,No Hander,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,12,Can Can,Can Can,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,13,Barspin Transfer,Barspin Transfer,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,14,Truck to Fakie,Truck to Fakie,Yes,7,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,15,Straight Air,Straight Air,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,16,One Hand Table,One Hand Table,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,17,Tailwhip Air,Tailwhip Air,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,18,Backflip Seatgrab,Backflip Seatgrab,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,19,360 Table,360 Table,Yes,7,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,20,Tuck No Hander,Tuck No Hander,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,21,Cash Roll Attempt,Cash Roll Attempt,No,0,Red,Too much front wheel drop,Moderate,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,22,Double Barspin Attempt,Double Barspin Attempt,Yes,9,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,23,Invert,Invert,Yes,7,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,24,Flair Whip Attempt,Flair Whip Attempt,Yes,6,Amber,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Semi-Final,2,25,Opposite Flair Attempt,Opposite Flair Attempt,Yes,7,Green,,Good,96,95,Some higher-difficulty tricks remain inconsistent,5
European Championships,24/10/2026,Mason Hart,Final,1,1,Backflip,Backflip,Yes,8,Green,,N/A,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,2,Tailwhip,Tailwhip,Yes,5,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,3,Superman,Superman,Yes,7,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,4,Truck Driver,Truck Driver,Yes,7,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,5,Flair,Flair,Yes,7,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,6,360,360,Yes,9,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,7,Tabletop Air,Tabletop Air,Yes,6,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,8,Barspin,Barspin,Yes,6,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,9,Turn Down,Turn Down,Yes,8,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,10,X-Up Air,X-Up Air,Yes,8,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,11,No Hander,No Hander,Yes,9,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,12,Can Can,Can Can,Yes,9,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,13,Barspin Transfer,Barspin Transfer,Yes,5,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,14,Truck to Fakie,Truck to Fakie,Yes,6,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,15,Straight Air,Straight Air,Yes,8,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,16,One Hand Table,One Hand Table,Yes,9,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,17,Tailwhip Air,Tailwhip Air,Yes,9,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,18,Backflip Seatgrab,Backflip Seatgrab,Yes,4,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,19,360 Table,360 Table,Yes,6,Amber,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,20,Tuck No Hander,Tuck No Hander,Yes,9,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,21,Cash Roll Attempt,Cash Roll Attempt,Yes,7,Green,,Good,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,22,Flair Whip Attempt,Flair Whip Attempt,No,0,Red,Heavy landing reduced speed,Low,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,23,Double Barspin Attempt,Double Barspin Attempt,No,0,Red,Crash out,Low,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,24,Invert,Invert,No,0,Red,Run ended after crash,Crash,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,1,25,Opposite Flair Attempt,Opposite Flair Attempt,No,0,Red,Run ended after crash,Crash,84,91,Crash-out affected run flow and completion,5
European Championships,24/10/2026,Mason Hart,Final,2,1,Backflip,Backflip,Yes,5,Amber,,N/A,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,2,Tailwhip,Tailwhip,Yes,7,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,3,360,360,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,4,Superman Seatgrab,Superman Seatgrab,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,5,Truck Driver,Truck Driver,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,6,Flair,Flair,Yes,5,Amber,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,7,Tabletop Air,Tabletop Air,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,8,Barspin,Barspin,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,9,Turn Down,Turn Down,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,10,X-Up Air,X-Up Air,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,11,No Hander,No Hander,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,12,Can Can,Can Can,Yes,7,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,13,Barspin Transfer,Barspin Transfer,Yes,7,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,14,Truck to Fakie,Truck to Fakie,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,15,Straight Air,Straight Air,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,16,One Hand Table,One Hand Table,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,17,Tailwhip Air,Tailwhip Air,Yes,6,Amber,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,18,Backflip Seatgrab,Backflip Seatgrab,Yes,6,Amber,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,19,360 Table,360 Table,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,20,Tuck No Hander,Tuck No Hander,Yes,9,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,21,Cash Roll Attempt,Cash Roll Attempt,No,0,Red,Could not reset after previous trick,Moderate,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,22,Double Barspin Attempt,Double Barspin Attempt,No,0,Red,Low speed into take-off,Moderate,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,23,Invert,Invert,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,24,Flair Whip Attempt,Flair Whip Attempt,Yes,7,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Mason Hart,Final,2,25,Opposite Flair Attempt,Opposite Flair Attempt,Yes,8,Green,,Good,92,95,Poor execution on one trick appears to affect the next,5
European Championships,24/10/2026,Eli Bennett,Qualification,1,1,Barspin,Barspin,Yes,5,Amber,,N/A,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,2,Truck Driver,Truck Driver,Yes,6,Amber,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,3,360 Tailwhip,360 Tailwhip,Yes,7,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,4,Flair,Flair,Yes,7,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,5,Tabletop Air,Tabletop Air,Yes,9,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,6,360,360,Yes,5,Amber,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,7,Turn Down,Turn Down,Yes,7,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,8,X-Up Air,X-Up Air,Yes,8,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,9,Tailwhip,Tailwhip,Yes,8,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,10,Straight Air,Straight Air,Yes,9,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,11,No Hander,No Hander,Yes,9,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,12,Can Can,Can Can,Yes,6,Amber,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,13,Barspin Transfer,Barspin Transfer,Yes,6,Amber,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,14,Truck to Fakie,Truck to Fakie,Yes,7,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,15,One Hand Table,One Hand Table,Yes,9,Green,,Good,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,16,360 Table,360 Table,Yes,9,Green,Low speed into take-off,Moderate,64,76,Crash-out affected run flow and completion,1
European Championships,24/10/2026,Eli Bennett,Qualification,1,17,Toboggan,Toboggan,No,0,Red,Crash out,Low,64,76,Crash-out affected run flow and completion,1
